時間,首次離線時間,IP 位址,設備 ID,設備類型,位置,離線時長(秒)
2026-06-17 16:54:06,2026-06-17 16:48:16,172.21.67.51,3910-801,EQP,K11-8F 區網(67),350
2026-06-17 16:54:06,2026-06-17 16:48:16,172.21.67.52,3910-802,EQP,K11-8F 區網(67),350
2026-06-17 16:54:06,2026-06-17 16:48:16,172.21.67.53,3910-803,EQP,K11-8F 區網(67),350
2026-06-17 16:54:06,2026-06-17 16:48:16,172.21.67.54,3910-804,EQP,K11-8F 區網(67),350
2026-06-17 16:54:06,2026-06-17 16:48:16,172.21.67.55,3910-805,EQP,K11-8F 區網(67),350
2026-06-17 16:54:06,2026-06-17 16:48:16,172.21.67.56,3910-806,EQP,K11-8F 區網(67),350
2026-06-17 16:54:06,2026-06-17 16:48:16,172.21.67.57,3910-807,EQP,K11-8F 區網(67),350
2026-06-17 16:54:06,2026-06-17 16:48:16,172.21.67.58,3910-808,EQP,K11-8F 區網(67),350
2026-06-17 16:54:06,2026-06-17 16:48:16,172.21.67.59,3910-809,EQP,K11-8F 區網(67),350
2026-06-17 16:54:06,2026-06-17 16:48:23,172.25.55.213,WIP-MSTK3460-1,EQP,K18-11F 區(55),343
2026-06-17 16:54:06,2026-06-17 16:48:23,172.25.55.215,WIP-MSTK3460-3,EQP,K18-11F 區(55),343
2026-06-17 16:54:06,2026-06-17 16:48:14,172.22.62.68,3400-A04,EQP,K21-8F 區網(62),352
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.171,2400-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.173,2400-805,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.174,2400-805,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.175,2400-805,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.178,2400-806,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.180,2400-807,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.181,2400-807,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.184,2400-808,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.187,2400-809,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.191,2400-811,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.192,2400-811,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.193,2400-811,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.194,2400-812,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.195,2400-812,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.196,2400-812,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.198,2400-813,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.199,2400-813,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.202,2400-814,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.204,2400-815,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.205,2400-815,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.208,2400-816,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.210,2400-817,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.211,2400-817,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.223,2490-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.224,2490-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.27,2880_Server,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.172,2400-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.169,2400-803,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.30,2880-501_防錯料系統,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.166,2400-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.109,2395-803,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.112,2395-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.118,2395-806,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.121,2395-807,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.124,2395-808,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.127,2395-809,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.130,2395-810,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.131,2395-811,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.132,2395-811,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.133,2395-811,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.136,2395-812,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.141,2395-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.142,2395-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.143,2395-803,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.144,2395-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.145,2395-805,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.146,2395-806,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.147,2395-807,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.148,2395-808,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.149,2395-809,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.150,2395-810,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.151,2395-811,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.152,2395-812,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.163,2400-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.165,2400-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.28,2890防呆_Server,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.35,2936-508,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.103,2395-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.160,2880-501,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.19,2890-A14防錯料系統,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.34,2845-A04,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.71,2880-A01,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.75,2890-A01M,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.76,2890-A01MF,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.90,2890-A02M,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.91,2890-A02MF,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.120,2890-A13,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.121,2890-A14,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.134,2880-NA26,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.135,2890-A26,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.136,2890-A27,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.145,Feb-15,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.150,2890-A61,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.151,2890-A62,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.153,2880-A61,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.193,2715-A03,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.199,2493-A01,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.207,3413-A07,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:40,172.25.56.51,2930-J01,EQP,K18-11F 區(56),326
2026-06-17 16:54:06,2026-06-17 16:48:45,172.21.51.176,2700-13,EQP,K11-6F 區網(51),321
2026-06-17 16:54:06,2026-06-17 16:48:50,172.25.57.105,2945-J05,EQP,K18-11F 區(57),316
2026-06-17 16:54:06,2026-06-17 16:48:57,172.21.70.135,3910後WIP,EQP,K11-8F 區網(70),309
2026-06-17 16:54:06,2026-06-17 16:49:06,172.22.64.45,4730-B02,EQP,K21-9F 區網(64),300
2026-06-17 16:54:06,2026-06-17 16:49:22,172.22.65.160,2730-B50,EQP,K21-9F 區網(65),284
2026-06-17 16:54:06,2026-06-17 16:48:32,172.22.63.17,2890-A26防錯料系統,EQP,K21-8F 區網(63),334
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.159,2880-501,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.41,2900-501H,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.158,2880-N501,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.42,2900-502H,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.43,2900-503H,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.44,2900-504H,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.45,2900-505H,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.46,2900-506H,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.47,2900-507H,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.48,2900-508F,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.59,2900-508,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.75,2936-508,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.81,2845-501,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.82,2845-502,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.91,3101-501,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.96,3101-503,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.97,3101-504,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.98,3101-504,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.100,3101-505,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.102,3101-506,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.116,3190-502,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.133,2940-502,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.152,2880-501,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.153,2880-N501,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.154,2880-502,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.155,2880-N502,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.156,2880-501,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:28,172.21.46.157,2890-501,EQP,K11-5F 區網(46),338
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.106,2395-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.90,2195-806,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:23,172.25.55.216,WIP-CSTK2340-1,EQP,K18-11F 區(55),343
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.57,2900-T02F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.59,2900-T04F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.71,2936-T02F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.72,2936-T03F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.73,2936-T04F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.91,3380-C01T/C02T,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.92,3380-C03T/C04T,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.93,3380-C05T/C06T,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.96,3380-C11T/C12T,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.97,3380-C13T/C14T,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.98,3380-C15T/C16T,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.99,3380-C17T/C18T,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.105,3380-C29T/C30T,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.106,3380-C31T/C32T,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.107,3380-C33/C34,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.108,3380-C33/C34,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.109,3380-C35/C36,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.110,3380-C35/C36,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.123,4805-B5F3/B5F4,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.124,4805-B5F3/B5F4,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.147,3418-C57,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.148,3418-C58,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.161,2880-C51,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.162,2880-C52,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.163,2880-C53,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.164,2880-C54,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.58,2900-T03F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.55,2900-C55FA,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.166,2890-C52,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.54,2900-C55F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:23,172.25.55.217,WIP-CSTK2340-2,EQP,K18-11F 區(55),343
2026-06-17 16:54:06,2026-06-17 16:48:23,172.25.55.218,WIP-CSTK2340-3,EQP,K18-11F 區(55),343
2026-06-17 16:54:06,2026-06-17 16:48:23,172.25.55.219,WIP-CSTK2400-1,EQP,K18-11F 區(55),343
2026-06-17 16:54:06,2026-06-17 16:48:23,172.25.55.220,WIP-CSTK2400-2,EQP,K18-11F 區(55),343
2026-06-17 16:54:06,2026-06-17 16:48:23,172.25.55.221,WIP-CSTK2400-3,EQP,K18-11F 區(55),343
2026-06-17 16:54:06,2026-06-17 16:48:23,172.25.55.222,CFM-CSTK-1,EQP,K18-11F 區(55),343
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.43,3260-803/804,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.44,3260-803/804,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.45,3260-805/4110-807,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.46,3260-805/4110-807,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.51,3260-811/812,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.52,3260-811/812,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.71,4110-801/802,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.72,4110-801/802,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.74,4110-803/804,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.79,4110-809/810,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:25,172.21.68.80,4110-809/810,EQP,K11-8F 區網(68),341
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.4,3380東捷廠商 PC,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.23,2890 Feeder 防錯料,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.25,4500-C51 防錯料,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.26,4500-C53 防錯料,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.37,2936-T02F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.51,2900-C54F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.52,2900-C54FA,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.53,2900-T01F,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.165,2890-C51,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.167,2890-C53,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.89,2195-806,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.26,2195-806,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.43,2190-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.44,2190-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.47,2190-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.48,2190-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.51,2190-803,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.53,2190-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.54,2190-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.55,2190-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.56,2190-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.61,2195-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.62,2195-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.63,2195-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.64,2195-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.65,2195-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.66,2195-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.69,2195-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.70,2195-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.71,2195-803,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.74,2195-803,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.75,2195-803,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.79,2195-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.80,2195-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.84,2195-805,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.85,2195-805,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.86,2195-806,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.31,2340-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.25,2195-805,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.168,2890-C54,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.24,2195-804,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.171,2880-C51,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.174,2880-NK51,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.175,2890-C51,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.177,2890-NA51,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.178,4500-C51,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.179,4500-C52,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.180,4500-C52,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.183,4500-C51,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.186,2880-C53,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.188,2880-C54,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.190,2890-C53,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.191,2890-C54,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.192,2890-C55,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.193,4500-NA52,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.194,4500-C53,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.198,4500-C53,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.201,3418-C71,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.202,3418-C72,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.227,3418-C97,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.228,3418-C98,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.229,3418-C99,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.88.230,3418-C100,EQP,K22-5F 區網(88),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.21,2195-801,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.22,2195-802,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:26,172.22.177.23,2195-803,EQP,K25-8F 區網(177),340
2026-06-17 16:54:06,2026-06-17 16:48:14,172.22.62.70,3400-A05,EQP,K21-8F 區網(62),352
2026-06-17 16:54:06,2026-06-17 16:48:14,172.22.62.66,3400-A03T,EQP,K21-8F 區網(62),352
