Id,時間,IP,設備類型,舊狀態,新狀態,Machine_ID,Device_Name,棟別,樓層
2446,2026-06-03 11:10:55,172.21.36.17,EAP,首次記錄,alive,2880-F08,20240725-W21,K11,4F
2447,2026-06-03 11:10:55,172.21.36.18,EAP,首次記錄,alive,2880-F09,過帳PC,K11,4F
2448,2026-06-03 11:10:55,172.21.36.19,EAP,首次記錄,dead,,,K11,4F
2449,2026-06-03 11:10:55,172.21.36.20,EAP,首次記錄,dead,2880-F10,過帳PC,K11,4F
2450,2026-06-03 11:10:55,172.21.36.21,EAP,首次記錄,dead,,,K11,4F
2451,2026-06-03 11:10:55,172.21.36.22,EAP,首次記錄,dead,,,K11,4F
2452,2026-06-03 11:10:55,172.21.36.23,EAP,首次記錄,dead,,,K11,4F
2453,2026-06-03 11:10:55,172.21.36.24,EAP,首次記錄,dead,,,K11,4F
2454,2026-06-03 11:10:55,172.21.36.25,EAP,首次記錄,dead,,,K11,4F
2455,2026-06-03 11:10:55,172.21.36.26,EAP,首次記錄,dead,,,K11,4F
2456,2026-06-03 11:10:55,172.21.36.27,EAP,首次記錄,dead,,,K11,4F
2457,2026-06-03 11:10:55,172.21.36.28,EAP,首次記錄,dead,,,K11,4F
2458,2026-06-03 11:10:55,172.21.36.29,EAP,首次記錄,dead,,,K11,4F
2459,2026-06-03 11:10:55,172.21.36.30,EAP,首次記錄,dead,,,K11,4F
2460,2026-06-03 11:10:55,172.21.36.31,EAP,首次記錄,dead,,,K11,4F
2461,2026-06-03 11:10:55,172.21.36.32,EAP,首次記錄,dead,,,K11,4F
2462,2026-06-03 11:10:55,172.21.36.33,EAP,首次記錄,dead,,,K11,4F
2463,2026-06-03 11:10:55,172.21.36.34,EAP,首次記錄,dead,,,K11,4F
2464,2026-06-03 11:10:55,172.21.36.35,EAP,首次記錄,dead,,,K11,4F
2465,2026-06-03 11:10:55,172.21.36.36,EAP,首次記錄,dead,,,K11,4F
2466,2026-06-03 11:10:55,172.21.36.37,EAP,首次記錄,dead,,,K11,4F
2467,2026-06-03 11:10:55,172.21.36.38,EAP,首次記錄,dead,,,K11,4F
2468,2026-06-03 11:10:55,172.21.36.39,EAP,首次記錄,dead,,,K11,4F
2469,2026-06-03 11:10:55,172.21.36.40,EAP,首次記錄,dead,,,K11,4F
2470,2026-06-03 11:10:55,172.21.36.231,Switch,首次記錄,alive,,,K11,4F
2471,2026-06-03 11:10:55,172.21.36.232,Switch,首次記錄,alive,,,K11,4F
2472,2026-06-03 11:10:55,172.21.36.233,Switch,首次記錄,alive,,,K11,4F
2473,2026-06-03 11:10:55,172.21.36.234,Switch,首次記錄,alive,,,K11,4F
2474,2026-06-03 11:10:55,172.21.36.235,Switch,首次記錄,dead,,,K11,4F
2475,2026-06-03 11:10:55,172.21.36.236,Switch,首次記錄,dead,,,K11,4F
2476,2026-06-03 11:10:55,172.21.36.237,Switch,首次記錄,dead,,,K11,4F
2477,2026-06-03 11:10:55,172.21.36.238,Switch,首次記錄,dead,,,K11,4F
2478,2026-06-03 11:10:55,172.21.36.239,Switch,首次記錄,dead,,,K11,4F
2479,2026-06-03 11:10:55,172.21.36.240,Switch,首次記錄,dead,,,K11,4F
2480,2026-06-03 11:10:55,172.21.36.241,Switch,首次記錄,dead,,,K11,4F
2481,2026-06-03 11:10:55,172.21.36.242,Switch,首次記錄,dead,,,K11,4F
2482,2026-06-03 11:10:55,172.21.36.243,Switch,首次記錄,dead,,,K11,4F
2483,2026-06-03 11:10:55,172.21.36.244,Switch,首次記錄,dead,,,K11,4F
2484,2026-06-03 11:10:55,172.21.36.245,Switch,首次記錄,dead,,,K11,4F
2485,2026-06-03 11:10:55,172.21.36.246,Switch,首次記錄,dead,,,K11,4F
2486,2026-06-03 11:10:55,172.21.36.247,Switch,首次記錄,dead,,,K11,4F
2487,2026-06-03 11:10:55,172.21.36.248,Switch,首次記錄,dead,,,K11,4F
2488,2026-06-03 11:10:55,172.21.36.249,Switch,首次記錄,dead,,,K11,4F
2489,2026-06-03 11:10:55,172.21.36.250,Switch,首次記錄,dead,,,K11,4F
2490,2026-06-03 11:10:55,172.21.36.251,Switch,首次記錄,dead,,,K11,4F
2491,2026-06-03 11:10:55,172.21.36.252,Switch,首次記錄,dead,,,K11,4F
2492,2026-06-03 11:10:55,172.21.36.253,Switch,首次記錄,dead,,,K11,4F
2493,2026-06-03 11:10:55,172.21.36.254,Switch,首次記錄,alive,,,K11,4F
2494,2026-06-03 11:10:58,172.22.182.2,EAP,首次記錄,dead,,,K25,9F
2495,2026-06-03 11:10:58,172.22.182.4,EAP,首次記錄,alive,3910SAA廠商PC,,K25,9F
2496,2026-06-03 11:10:58,172.22.182.5,EAP,首次記錄,dead,,,K25,9F
2497,2026-06-03 11:10:58,172.22.182.6,EAP,首次記錄,dead,,,K25,9F
2498,2026-06-03 11:10:58,172.22.182.7,EAP,首次記錄,dead,,,K25,9F
2499,2026-06-03 11:10:58,172.22.182.8,EAP,首次記錄,dead,,,K25,9F
2500,2026-06-03 11:10:58,172.22.182.9,EAP,首次記錄,dead,,,K25,9F
2501,2026-06-03 11:10:58,172.22.182.10,EAP,首次記錄,dead,,,K25,9F
2502,2026-06-03 11:10:58,172.22.182.11,EAP,首次記錄,alive,3910-9001,EQP,K25,9F
2503,2026-06-03 11:10:58,172.22.182.12,EAP,首次記錄,alive,3910-9002,EQP,K25,9F
2504,2026-06-03 11:10:58,172.22.182.13,EAP,首次記錄,alive,3910-9003,EQP,K25,9F
2505,2026-06-03 11:10:58,172.22.182.14,EAP,首次記錄,alive,3910-9004,EQP,K25,9F
2506,2026-06-03 11:10:58,172.22.182.15,EAP,首次記錄,alive,3910-9005,EQP,K25,9F
2507,2026-06-03 11:10:58,172.22.182.16,EAP,首次記錄,alive,3910-9006,EQP,K25,9F
2508,2026-06-03 11:10:58,172.22.182.17,EAP,首次記錄,alive,3910-9007,EQP,K25,9F
2509,2026-06-03 11:10:58,172.22.182.18,EAP,首次記錄,alive,3910-9008,EQP,K25,9F
2510,2026-06-03 11:10:58,172.22.182.19,EAP,首次記錄,alive,3910-9009,EQP,K25,9F
2511,2026-06-03 11:10:58,172.22.182.20,EAP,首次記錄,alive,3910-9010,EQP,K25,9F
2512,2026-06-03 11:10:58,172.22.182.21,EAP,首次記錄,dead,,,K25,9F
2513,2026-06-03 11:10:58,172.22.182.22,EAP,首次記錄,dead,,,K25,9F
2514,2026-06-03 11:10:58,172.22.182.23,EAP,首次記錄,dead,,,K25,9F
2515,2026-06-03 11:10:58,172.22.182.24,EAP,首次記錄,dead,,,K25,9F
2516,2026-06-03 11:10:58,172.22.182.25,EAP,首次記錄,dead,,,K25,9F
2517,2026-06-03 11:10:58,172.22.182.27,EAP,首次記錄,dead,,,K25,9F
2518,2026-06-03 11:10:58,172.22.182.28,EAP,首次記錄,alive,4950 PDM Server,,K25,9F
2519,2026-06-03 11:10:58,172.22.182.29,EAP,首次記錄,dead,,,K25,9F
2520,2026-06-03 11:10:58,172.22.182.30,EAP,首次記錄,dead,,,K25,9F
2521,2026-06-03 11:10:58,172.22.182.31,EAP,首次記錄,dead,3910 AI PC,,K25,9F
2522,2026-06-03 11:10:58,172.22.182.32,EAP,首次記錄,dead,,,K25,9F
2523,2026-06-03 11:10:58,172.22.182.33,EAP,首次記錄,dead,,,K25,9F
2524,2026-06-03 11:10:58,172.22.182.34,EAP,首次記錄,dead,,,K25,9F
2525,2026-06-03 11:10:58,172.22.182.35,EAP,首次記錄,dead,,,K25,9F
2526,2026-06-03 11:10:58,172.22.182.36,EAP,首次記錄,dead,,,K25,9F
2527,2026-06-03 11:10:58,172.22.182.37,EAP,首次記錄,dead,,,K25,9F
2528,2026-06-03 11:10:58,172.22.182.38,EAP,首次記錄,dead,,,K25,9F
2529,2026-06-03 11:10:58,172.22.182.39,EAP,首次記錄,dead,,,K25,9F
2530,2026-06-03 11:10:58,172.22.182.40,EAP,首次記錄,dead,,,K25,9F
2531,2026-06-03 11:10:58,172.22.182.231,Switch,首次記錄,alive,,,K25,9F
2532,2026-06-03 11:10:58,172.22.182.232,Switch,首次記錄,alive,,,K25,9F
2533,2026-06-03 11:10:58,172.22.182.233,Switch,首次記錄,alive,,,K25,9F
2534,2026-06-03 11:10:58,172.22.182.234,Switch,首次記錄,alive,,,K25,9F
2535,2026-06-03 11:10:58,172.22.182.235,Switch,首次記錄,alive,,,K25,9F
2536,2026-06-03 11:10:58,172.22.182.236,Switch,首次記錄,alive,,,K25,9F
2537,2026-06-03 11:10:58,172.22.182.237,Switch,首次記錄,alive,,,K25,9F
2538,2026-06-03 11:10:58,172.22.182.238,Switch,首次記錄,dead,,,K25,9F
2539,2026-06-03 11:10:58,172.22.182.239,Switch,首次記錄,dead,,,K25,9F
2540,2026-06-03 11:10:58,172.22.182.240,Switch,首次記錄,dead,,,K25,9F
2541,2026-06-03 11:10:58,172.22.182.241,Switch,首次記錄,dead,,,K25,9F
2542,2026-06-03 11:10:58,172.22.182.242,Switch,首次記錄,dead,,,K25,9F
2543,2026-06-03 11:10:58,172.22.182.243,Switch,首次記錄,dead,,,K25,9F
2544,2026-06-03 11:10:58,172.22.182.244,Switch,首次記錄,dead,,,K25,9F
2545,2026-06-03 11:10:58,172.22.182.245,Switch,首次記錄,dead,,,K25,9F
2546,2026-06-03 11:10:58,172.22.182.246,Switch,首次記錄,dead,,,K25,9F
2547,2026-06-03 11:10:58,172.22.182.247,Switch,首次記錄,dead,,,K25,9F
2548,2026-06-03 11:10:58,172.22.182.248,Switch,首次記錄,dead,,,K25,9F
2549,2026-06-03 11:10:58,172.22.182.249,Switch,首次記錄,dead,,,K25,9F
2550,2026-06-03 11:10:58,172.22.182.250,Switch,首次記錄,alive,,,K25,9F
2551,2026-06-03 11:10:58,172.22.182.251,Switch,首次記錄,dead,,,K25,9F
2552,2026-06-03 11:10:58,172.22.182.252,Switch,首次記錄,dead,,,K25,9F
2553,2026-06-03 11:10:58,172.22.182.253,Switch,首次記錄,dead,,,K25,9F
2554,2026-06-03 11:10:58,172.22.182.254,Switch,首次記錄,alive,,,K25,9F
2555,2026-06-03 11:11:00,172.22.61.4,EAP,首次記錄,alive,3380克雷爾廠商PC,自動搬運,K21,8F
2556,2026-06-03 11:11:00,172.22.61.6,EAP,首次記錄,dead,Dry Room_ EAP,,K21,8F
2557,2026-06-03 11:11:00,172.22.61.7,EAP,首次記錄,alive,3380自動搬運看板PC,,K21,8F
2558,2026-06-03 11:11:00,172.22.61.8,EAP,首次記錄,alive,ADAM 機故上拋 PC,,K21,8F
2559,2026-06-03 11:11:00,172.22.61.9,EAP,首次記錄,dead,,,K21,8F
2560,2026-06-03 11:11:00,172.22.61.10,EAP,首次記錄,dead,,,K21,8F
2561,2026-06-03 11:11:00,172.22.61.11,EAP,首次記錄,alive,2500奇業廠商 PC,自動搬運,K21,8F
2562,2026-06-03 11:11:00,172.22.61.12,EAP,首次記錄,alive,3410奇業廠商 PC,自動搬運,K21,8F
2563,2026-06-03 11:11:00,172.22.61.13,EAP,首次記錄,alive,X-ray SAA廠商 PC,自動搬運,K21,8F
2564,2026-06-03 11:11:00,172.22.61.14,EAP,首次記錄,dead,,,K21,8F
2565,2026-06-03 11:11:00,172.22.61.15,EAP,首次記錄,dead,,,K21,8F
2566,2026-06-03 11:11:00,172.22.61.16,EAP,首次記錄,dead,,,K21,8F
2567,2026-06-03 11:11:00,172.22.61.17,EAP,首次記錄,dead,,,K21,8F
2568,2026-06-03 11:11:00,172.22.61.18,EAP,首次記錄,dead,,,K21,8F
2569,2026-06-03 11:11:00,172.22.61.19,EAP,首次記錄,dead,,,K21,8F
2570,2026-06-03 11:11:00,172.22.61.20,EAP,首次記錄,dead,,,K21,8F
2571,2026-06-03 11:11:00,172.22.61.21,EAP,首次記錄,dead,,,K21,8F
2572,2026-06-03 11:11:00,172.22.61.22,EAP,首次記錄,dead,,,K21,8F
2573,2026-06-03 11:11:00,172.22.61.23,EAP,首次記錄,dead,,,K21,8F
2574,2026-06-03 11:11:00,172.22.61.24,EAP,首次記錄,dead,,,K21,8F
2575,2026-06-03 11:11:00,172.22.61.25,EAP,首次記錄,dead,,,K21,8F
2576,2026-06-03 11:11:00,172.22.61.26,EAP,首次記錄,dead,,,K21,8F
2577,2026-06-03 11:11:00,172.22.61.27,EAP,首次記錄,dead,,,K21,8F
2578,2026-06-03 11:11:00,172.22.61.28,EAP,首次記錄,dead,,,K21,8F
2579,2026-06-03 11:11:00,172.22.61.29,EAP,首次記錄,dead,,,K21,8F
2580,2026-06-03 11:11:00,172.22.61.30,EAP,首次記錄,dead,,,K21,8F
2581,2026-06-03 11:11:00,172.22.61.31,EAP,首次記錄,dead,,,K21,8F
2582,2026-06-03 11:11:00,172.22.61.32,EAP,首次記錄,dead,FE09-A02,EQP,K21,8F
2583,2026-06-03 11:11:00,172.22.61.33,EAP,首次記錄,alive,FE09-A03,EQP,K21,8F
2584,2026-06-03 11:11:00,172.22.61.34,EAP,首次記錄,alive,FE09-A04,EQP,K21,8F
2585,2026-06-03 11:11:00,172.22.61.35,EAP,首次記錄,dead,,,K21,8F
2586,2026-06-03 11:11:00,172.22.61.36,EAP,首次記錄,dead,3413-A07,EQP,K21,8F
2587,2026-06-03 11:11:00,172.22.61.37,EAP,首次記錄,dead,,,K21,8F
2588,2026-06-03 11:11:00,172.22.61.38,EAP,首次記錄,dead,,,K21,8F
2589,2026-06-03 11:11:00,172.22.61.39,EAP,首次記錄,dead,,,K21,8F
2590,2026-06-03 11:11:00,172.22.61.40,EAP,首次記錄,alive,4311-A03,EQP,K21,8F
2591,2026-06-03 11:11:00,172.22.61.231,Switch,首次記錄,alive,,,K21,8F
2592,2026-06-03 11:11:00,172.22.61.232,Switch,首次記錄,alive,,,K21,8F
2593,2026-06-03 11:11:00,172.22.61.233,Switch,首次記錄,alive,,,K21,8F
2594,2026-06-03 11:11:00,172.22.61.234,Switch,首次記錄,alive,,,K21,8F
2595,2026-06-03 11:11:00,172.22.61.235,Switch,首次記錄,alive,,,K21,8F
2596,2026-06-03 11:11:00,172.22.61.236,Switch,首次記錄,alive,,,K21,8F
2597,2026-06-03 11:11:00,172.22.61.237,Switch,首次記錄,alive,,,K21,8F
2598,2026-06-03 11:11:00,172.22.61.238,Switch,首次記錄,alive,,,K21,8F
2599,2026-06-03 11:11:00,172.22.61.239,Switch,首次記錄,alive,,,K21,8F
2600,2026-06-03 11:11:00,172.22.61.240,Switch,首次記錄,dead,,,K21,8F
2601,2026-06-03 11:11:00,172.22.61.241,Switch,首次記錄,dead,,,K21,8F
2602,2026-06-03 11:11:00,172.22.61.242,Switch,首次記錄,dead,,,K21,8F
2603,2026-06-03 11:11:00,172.22.61.243,Switch,首次記錄,dead,,,K21,8F
2604,2026-06-03 11:11:00,172.22.61.244,Switch,首次記錄,dead,,,K21,8F
2605,2026-06-03 11:11:00,172.22.61.245,Switch,首次記錄,dead,,,K21,8F
2606,2026-06-03 11:11:00,172.22.61.246,Switch,首次記錄,dead,,,K21,8F
2607,2026-06-03 11:11:00,172.22.61.247,Switch,首次記錄,dead,,,K21,8F
2608,2026-06-03 11:11:00,172.22.61.248,Switch,首次記錄,dead,,,K21,8F
2609,2026-06-03 11:11:00,172.22.61.249,Switch,首次記錄,dead,,,K21,8F
2610,2026-06-03 11:11:00,172.22.61.250,Switch,首次記錄,dead,,,K21,8F
2611,2026-06-03 11:11:00,172.22.61.251,Switch,首次記錄,dead,,,K21,8F
2612,2026-06-03 11:11:00,172.22.61.252,Switch,首次記錄,dead,,,K21,8F
2613,2026-06-03 11:11:00,172.22.61.253,Switch,首次記錄,dead,,,K21,8F
2614,2026-06-03 11:11:00,172.22.61.254,Switch,首次記錄,alive,,,K21,8F
2615,2026-06-03 11:11:03,172.22.101.5,EAP,首次記錄,alive,,,K22,8F
2616,2026-06-03 11:11:03,172.22.101.7,EAP,首次記錄,alive,2930_Server,20211025-W67,K22,8F
